scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v15,1,1,worst,kill,-1.00,0,0,4694,46.939999,469400,469401,14.2669,0,0,-0.0036273235,-0.0316789858,-0.0020761739,-0.007971205749,0.03103892878,-0.0277158469,-0.06118373945,0.0277158469,2647.200,2495.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4695,46.950001,469500,469501,14.2669,0,0,-0.0036273235,-0.03203535825,-0.001985521521,-0.007655414753,0.03194449469,-0.02830499411,-0.05663733557,0.02830499411,2637.200,2485.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4696,46.959999,469600,469601,14.2988,0,0,-0.001327754,-0.03227648884,-0.00188836758,-0.007312516682,0.03657019138,-0.02884845063,-0.05204819515,0.02884845063,3920.600,3775.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4697,46.970001,469700,469701,14.2988,0,0,-0.001327754,-0.03240294009,-0.001783776912,-0.006930765696,0.03947862983,-0.02934581973,-0.04742256552,0.02934581973,3910.600,3765.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4698,46.980000,469800,469801,14.3307,0,0,-0.001327754,-0.03240904212,-0.001672687358,-0.006528237369,0.04079613462,-0.02979687043,-0.04278737307,0.02979687043,3900.600,3755.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4699,46.990002,469900,469901,14.3307,0,0,-0.00018375636,-0.03230086342,-0.001555253053,-0.00610750122,0.04321044311,-0.03020154126,-0.03814926744,0.03020154126,4332.000,4080.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4700,47.000000,470000,470001,14.3627,0,0,-0.00018375636,-0.03207514063,-0.001432686578,-0.005669257604,0.04420866817,-0.03055993654,-0.03353501111,0.03055993654,4322.000,4070.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4701,47.009998,470100,470101,14.3627,0,0,-0.00018375636,-0.0317396,-0.00130532193,-0.00522731524,0.0440081656,-0.03087232448,-0.02895091847,0.03087232448,4312.000,4060.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4702,47.020000,470200,470201,14.3947,0,0,0.0019127734,-0.03129475564,-0.001174848177,-0.004771215841,0.04714722559,-0.03113914095,-0.02442280017,0.03113914095,4689.300,4445.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4703,47.029999,470300,470301,14.3947,0,0,0.0019127734,-0.03074457496,-0.001040652394,-0.00429058075,0.04870495573,-0.03136096895,-0.01995630004,0.03136096895,4679.300,4435.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4704,47.040001,470400,470401,14.4268,0,0,0.0019127734,-0.03008679114,-0.0009037072887,-0.003801903455,0.04882386327,-0.03153855726,-0.01557669602,0.03153855726,4669.300,4425.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4705,47.049999,470500,470501,14.4268,0,0,0.002864857,-0.02932999097,-0.0007643367862,-0.003308206797,0.0497912243,-0.0316727981,-0.01128950901,0.0316727981,3544.800,3400.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4706,47.060001,470600,470601,14.459,0,0,0.002864857,-0.02847422659,-0.0006237159832,-0.002810514765,0.049554497,-0.03176473454,-0.007118612062,0.03176473454,3534.800,3390.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4707,47.070000,470700,470701,14.459,0,0,0.002864857,-0.02752920613,-0.0004822969495,-0.002320422092,0.04832389578,-0.03181555867,-0.003068767255,0.03181555867,3524.800,3380.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4708,47.080002,470800,470801,14.4913,0,0,0.0044195768,-0.02649819665,-0.0003415828687,-0.001830960391,0.04951498285,-0.03182658553,0.0008382380474,0.03182658553,2807.400,2655.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4709,47.090000,470900,470901,14.4913,0,0,0.0044195768,-0.02538800985,-0.0002013256599,-0.001334781176,0.04951692373,-0.03179926798,0.004598708823,0.03179926798,2797.400,2645.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4710,47.099998,471000,471001,14.5236,0,0,0.0044195768,-0.02419987321,-6.240821676e-05,-0.0008441294776,0.04846420139,-0.03173516691,0.008192650974,0.03173516691,2787.400,2635.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4711,47.110001,471100,471101,14.5236,0,0,0.0050299242,-0.02294358239,7.477651525e-05,-0.000361962535,0.04788128287,-0.03163596988,0.01161694154,0.03163596988,2604.500,2445.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4712,47.119999,471200,471201,14.556,0,0,0.0050299242,-0.02162222378,0.0002092495124,0.000110555804,0.0464970842,-0.03150345385,0.01485403441,0.03150345385,2594.500,2435.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4713,47.130001,471300,471301,14.556,0,0,0.0050299242,-0.02024601772,0.0003405605385,0.0005658760783,0.04448018596,-0.03133950755,0.01790185459,0.03133950755,2584.500,2425.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4714,47.139999,471400,471401,14.587,0,0,0.0058075748,-0.01882018521,0.0004675974487,0.001006465987,0.04360382631,-0.03114609793,0.0207457114,0.03114609793,2401.600,2240.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4715,47.150002,471500,471501,14.587,0,0,0.0058075748,-0.01735324599,0.0005902496632,0.001435553073,0.04211150855,-0.03092526831,0.02338451147,0.03092526831,2391.600,2230.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4716,47.160000,471600,471601,14.6175,0,0,0.0058075748,-0.01584955677,0.000707847008,0.001846996485,0.04010775313,-0.03067912906,0.02580660768,0.03067912906,2381.600,2220.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4717,47.169998,471700,471701,14.6175,0,0,0.0059892633,-0.01431855652,0.0008200251614,0.002238394227,0.03813330829,-0.03040985018,0.02801183052,0.03040985018,2337.400,2175.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4718,47.180000,471800,471801,14.6189,0,0,0.0059892633,-0.01276569627,0.0009261321393,0.002608643612,0.03587665781,-0.03011964448,0.02999157272,0.03011964448,2327.400,2165.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4719,47.189999,471900,471901,14.6189,0,0,0.0059892633,-0.01119877677,0.00102572469,0.002955325646,0.03343852609,-0.0298107788,0.03174337,0.0298107788,2317.400,2155.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4720,47.200001,472000,472001,14.6119,0,0,0.0058937198,-0.009625595994,0.001118353335,0.003276191885,0.03072511964,-0.02948554233,0.03326553479,0.02948554233,2324.700,2165.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4721,47.209999,472100,472101,14.6119,0,0,0.0058937198,-0.008053934202,0.001203570166,0.003569991328,0.02804717049,-0.0291462373,0.03455712274,0.0291462373,2314.700,2155.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4722,47.220001,472200,472201,14.605,0,0,0.0058937198,-0.006491700653,0.001281066448,0.003837449942,0.02546313219,-0.02879516408,0.03561965749,0.02879516408,2304.700,2145.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4723,47.230000,472300,472301,14.605,0,0,0.0056347554,-0.004945930094,0.001350607025,0.004077098798,0.02248194441,-0.02843460441,0.03645464405,0.02843460441,2342.300,2180.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4724,47.240002,472400,472401,14.598,0,0,0.0056347554,-0.003424177645,0.001411937294,0.004288079683,0.01976268739,-0.02806681767,0.03706553206,0.02806681767,2332.300,2170.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4725,47.250000,472500,472501,14.598,0,0,0.0056347554,-0.001932915882,0.00146496552,0.004473289009,0.01732436568,-0.02769402787,0.03745613992,0.02769402787,2322.300,2160.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4726,47.259998,472600,472601,14.591,0,0,0.0047097444,-0.0004784794874,0.001509629539,0.004626248032,0.0132824108,-0.02731841244,0.03763164952,0.02731841244,2507.700,2350.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4727,47.270000,472700,472701,14.591,0,0,0.0047097444,0.0009308407898,0.001545475214,0.004741546232,0.009898129851,-0.02694209293,0.03759805113,0.02694209293,2497.700,2340.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4728,47.279999,472800,472801,14.5841,0,0,0.0047097444,0.002287925687,0.001572285779,0.004826416727,0.007176388521,-0.02656712383,0.0373625569,0.02656712383,2487.700,2330.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4729,47.290001,472900,472901,14.5841,0,0,0.004061508,0.003587139072,0.001590168686,0.004880466033,0.003697912209,-0.02619548701,0.03693340346,0.02619548701,2648.000,2495.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4730,47.299999,473000,473001,14.5772,0,0,0.004061508,0.004822532181,0.001599061186,0.004903155379,0.0009664316894,-0.02582907304,0.03631936386,0.02582907304,2638.000,2485.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4731,47.310001,473100,473101,14.5772,0,0,0.004061508,0.005989573896,0.001599244541,0.004902072251,-0.001080807997,-0.02546968125,0.03553046659,0.02546968125,2628.000,2475.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4732,47.320000,473200,473201,14.5702,0,0,0.0024854271,0.007084742654,0.001591011998,0.004867721349,-0.005752738565,-0.02511901408,0.03457662091,0.02511901408,3261.300,3120.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4733,47.330002,473300,473301,14.5702,0,0,0.0024854271,0.008100589737,0.001573970774,0.004791569896,-0.009271362796,-0.02477866039,0.03346935287,0.02477866039,3251.300,3110.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4734,47.340000,473400,473401,14.5633,0,0,0.0024854271,0.0090318406,0.001548037631,0.004685972817,-0.01168468501,-0.0244500991,0.03222019598,0.0244500991,3241.300,3100.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4735,47.349998,473500,473501,14.5633,0,0,0.0015764282,0.009875137359,0.001513630385,0.004551748745,-0.01505825575,-0.02413468435,0.03084236942,0.02413468435,4376.500,4135.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4736,47.360001,473600,473601,14.5563,0,0,0.0015764282,0.01062702201,0.001470900723,0.004388847854,-0.01734150387,-0.02383363992,0.02934835479,0.02383363992,4366.500,4125.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4737,47.369999,473700,473701,14.5563,0,0,0.0015764282,0.01128562167,0.001420447021,0.004208107479,-0.01866641454,-0.02354805544,0.02775239386,0.02354805544,4356.500,4115.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4738,47.380001,473800,473801,14.5494,0,0,-0.00034621172,0.01185068954,0.001362875686,0.003998884,-0.02312637493,-0.02327888831,0.02606734447,0.02327888831,4064.700,3790.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4739,47.389999,473900,473901,14.5494,0,0,-0.00034621172,0.01231694501,0.001297931885,0.003751209239,-0.02615626715,-0.02302695438,0.02430800162,0.02302695438,4054.700,3780.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4740,47.400002,474000,474001,14.5425,0,0,-0.00034621172,0.01268179435,0.0012257013,0.003480213461,-0.02784750797,-0.02279292978,0.02248819359,0.02279292978,4044.700,3770.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4741,47.410000,474100,474101,14.5425,0,0,-0.0013461453,0.01294471882,0.001146836206,0.003187752562,-0.03052447364,-0.02257733978,0.02062358893,0.02257733978,3877.700,3625.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4742,47.419998,474200,474201,14.5355,0,0,-0.0013461453,0.01310526021,0.001061689807,0.002874268219,-0.03197168186,-0.02238056064,0.01872820035,0.02238056064,3867.700,3615.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4743,47.430000,474300,474301,14.5355,0,0,-0.0013461453,0.01316449605,0.0009710661252,0.002551825717,-0.03236482292,-0.02220282331,0.01681777835,0.02220282331,3857.700,3605.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4744,47.439999,474400,474401,14.5286,0,0,-0.0032621718,0.01312537491,0.0008757864707,0.002210571663,-0.03582848981,-0.02204420976,0.01490590628,0.02204420976,3190.100,3040.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4745,47.450001,474500,474501,14.5286,0,0,-0.0032621718,0.01298569702,0.0007757782587,0.001840927987,-0.03784802184,-0.02190465853,0.01300789881,0.02190465853,3180.100,3030.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4746,47.459999,474600,474601,14.5217,0,0,-0.0032621718,0.01274591312,0.0006712916074,0.00145802577,-0.03854070231,-0.02178396098,0.0111374883,0.02178396098,3170.100,3020.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4747,47.470001,474700,474701,14.5217,0,0,-0.0041704886,0.01240839716,0.0005630908418,0.001064416603,-0.04006450996,-0.02168176509,0.009309905581,0.02168176509,2808.600,2655.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4748,47.480000,474800,474801,14.5148,0,0,-0.0041704886,0.0119756693,0.0004516777117,0.0006609570119,-0.04044286534,-0.0215975754,0.007538289763,0.0215975754,2798.600,2645.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4749,47.490002,474900,474901,14.5148,0,0,-0.0041704886,0.01145153586,0.0003379119153,0.0002587477502,-0.03986260667,-0.02153076231,0.005837017205,0.02153076231,2788.600,2635.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4750,47.500000,475000,475001,14.5079,0,0,-0.0057312218,0.01084150281,0.0002226921788,-0.000149471758,-0.04172847793,-0.0214805603,0.004218103364,0.0214805603,2396.700,2235.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4751,47.509998,475100,475101,14.5079,0,0,-0.0057312218,0.01014683209,0.0001061393414,-0.0005711340928,-0.04239751771,-0.02144608088,0.002694612136,0.02144608088,2386.700,2225.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4752,47.520000,475200,475201,14.501,0,0,-0.0057312218,0.009370855987,-1.13654105e-05,-0.0009938456351,-0.04199132696,-0.02142631263,0.001277861302,0.02142631263,2376.700,2215.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4753,47.529999,475300,475301,14.501,0,0,-0.0063829515,0.008518402465,-0.0001290859072,-0.00141480926,-0.04210929945,-0.02142012678,-2.009233322e-05,0.02142012678,2254.400,2090.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4754,47.540001,475400,475401,14.4941,0,0,-0.0063829515,0.007594446652,-0.0002464506251,-0.001832894399,-0.04137260467,-0.02142628469,-0.001189180999,0.02142628469,2244.400,2080.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4755,47.549999,475500,475501,14.4941,0,0,-0.0063829515,0.006604828872,-0.0003627004335,-0.002239964902,-0.03994522244,-0.02144344524,-0.002218957059,0.02144344524,2234.400,2070.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4756,47.560001,475600,475601,14.4872,0,0,-0.0073047518,0.005556564778,-0.0004770105588,-0.002639351645,-0.03989328817,-0.02147017047,-0.003100973554,0.02147017047,2096.000,1930.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4757,47.570000,475700,475701,14.4872,0,0,-0.0073047518,0.0044541643,-0.0005890878965,-0.003034973517,-0.03910763189,-0.02150494233,-0.003826733213,0.02150494233,2086.000,1920.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4758,47.580002,475800,475801,14.4803,0,0,-0.0073047518,0.003303197445,-0.0006984763895,-0.003419410205,-0.03769214824,-0.0215461608,-0.004389191046,0.0215461608,2076.000,1910.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4759,47.590000,475900,475901,14.4803,0,0,-0.0075809341,0.002110092668,-0.0008046012954,-0.003790106624,-0.03639601916,-0.02159215882,-0.004781590309,0.02159215882,2033.300,1865.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4760,47.599998,476000,476001,14.4734,0,0,-0.0075809341,0.0008813483873,-0.0009069121443,-0.004145843908,-0.03469011188,-0.02164120786,-0.00499856472,0.02164120786,2023.300,1855.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4761,47.610001,476100,476101,14.4734,0,0,-0.0075809341,-0.0003761870321,-0.001004887628,-0.004482917953,-0.03268587589,-0.02169153094,-0.005035425071,0.02169153094,2013.300,1845.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4762,47.619999,476200,476201,14.4665,0,0,-0.0076930718,-0.001655277913,-0.001097914414,-0.00480008265,-0.03072892502,-0.02174130455,-0.0048886328,0.02174130455,1990.900,1820.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4763,47.630001,476300,476301,14.4665,0,0,-0.0076930718,-0.002948934678,-0.001185576781,-0.005096992478,-0.02863517962,-0.02178868279,-0.004555733409,0.02178868279,1980.900,1810.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4764,47.639999,476400,476401,14.4596,0,0,-0.0076930718,-0.004250361118,-0.001267413027,-0.005372557323,-0.0264720805,-0.02183179371,-0.004035045858,0.02183179371,1970.900,1800.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4765,47.650002,476500,476501,14.4596,0,0,-0.0075403899,-0.005552644841,-0.001343113719,-0.005624901503,-0.02399590425,-0.02186875604,-0.003326277714,0.02186875604,1977.200,1810.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4766,47.660000,476600,476601,14.4527,0,0,-0.0075403899,-0.006848933175,-0.001412236132,-0.005852916278,-0.02163089812,-0.02189769223,-0.00242956006,0.02189769223,1967.200,1800.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4767,47.669998,476700,476701,14.4527,0,0,-0.0075403899,-0.008132557385,-0.001474591554,-0.006058019586,-0.01941564679,-0.02191672847,-0.001346758683,0.02191672847,1957.200,1790.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4768,47.680000,476800,476801,14.4458,0,0,-0.0068124798,-0.009397365153,-0.001529878238,-0.006234528031,-0.01589185931,-0.02192401327,-7.971787272e-05,0.02192401327,2029.000,1865.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4769,47.689999,476900,476901,14.4458,0,0,-0.0068124798,-0.01063506678,-0.001577627612,-0.00637781946,-0.012858334,-0.02191772312,0.001367574325,0.02191772312,2019.000,1855.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4770,47.700001,477000,477001,14.4389,0,0,-0.0068124798,-0.01183884125,-0.001617442234,-0.006493390072,-0.01033382118,-0.02189607359,0.002991278889,0.02189607359,2009.000,1845.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4771,47.709999,477100,477101,14.4389,0,0,-0.006251507,-0.01300247386,-0.001649334445,-0.006580361165,-0.007110308856,-0.02185733058,0.004785202909,0.02185733058,2068.400,1905.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4772,47.720001,477200,477201,14.432,0,0,-0.006251507,-0.01411996782,-0.001673037652,-0.006637908518,-0.004505028017,-0.02179981954,0.00674387347,0.02179981954,2058.400,1895.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4773,47.730000,477300,477301,14.432,0,0,-0.006251507,-0.01518597174,-0.001688731485,-0.006672380958,-0.002476091497,-0.02172193304,0.008859227411,0.02172193304,2048.400,1885.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4774,47.740002,477400,477401,14.4252,0,0,-0.0047969352,-0.01619650982,-0.00169647322,-0.006674551871,0.002013128018,-0.02162213624,0.01112448703,0.02162213624,2259.500,2100.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4775,47.750000,477500,477501,14.4252,0,0,-0.0047969352,-0.01714338735,-0.001695816405,-0.006636238657,0.005462331697,-0.02149897814,0.01352996379,0.02149897814,2249.500,2090.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4776,47.759998,477600,477601,14.4183,0,0,-0.0047969352,-0.01802092977,-0.001686489326,-0.006568654906,0.007905236445,-0.02135109715,0.01606707275,0.02135109715,2239.500,2080.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4777,47.770000,477700,477701,14.4183,0,0,-0.0039176489,-0.01882467046,-0.001668825862,-0.00647205906,0.01132134255,-0.02117723785,0.01872423664,0.02117723785,2407.300,2255.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4778,47.779999,477800,477801,14.4114,0,0,-0.0039176489,-0.01955050416,-0.001642774092,-0.006346037146,0.01371241175,-0.0209762454,0.02149170451,0.0209762454,2397.300,2245.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4779,47.790001,477900,477901,14.4114,0,0,-0.0039176489,-0.02019529976,-0.001608854276,-0.006200835574,0.01519458089,-0.02074708045,0.02435663901,0.02074708045,2387.300,2235.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4780,47.799999,478000,478001,14.4046,0,0,-0.0019723105,-0.02075795829,-0.001567468513,-0.006025174167,0.01989087276,-0.02048882283,0.02730861492,0.02048882283,3042.700,2895.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4781,47.810001,478100,478101,14.4046,0,0,-0.0019723105,-0.02123172395,-0.001518265461,-0.005808623042,0.02316751331,-0.02020066604,0.03033393063,0.02020066604,3032.700,2885.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4782,47.820000,478200,478201,14.3977,0,0,-0.0019723105,-0.02161303721,-0.001461136271,-0.005566278938,0.02510545962,-0.01988193765,0.03342084587,0.01988193765,3022.700,2875.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4783,47.830002,478300,478301,14.3977,0,0,-0.00091782294,-0.02189991437,-0.001396680716,-0.005299483426,0.0281337779,-0.01953209564,0.03655441478,0.01953209564,3334.600,3120.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4784,47.840000,478400,478401,14.3909,0,0,-0.00091782294,-0.02209083736,-0.001325064572,-0.005008284934,0.02989862114,-0.01915073581,0.03972238675,0.01915073581,3324.600,3110.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4785,47.849998,478500,478501,14.3909,0,0,-0.00091782294,-0.0221854113,-0.001247060252,-0.004705144092,0.03057156689,-0.01873758808,0.04290939495,0.01873758808,3314.600,3100.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4786,47.860001,478600,478601,14.384,0,0,0.0012017182,-0.02218559384,-0.001163345412,-0.004378545564,0.03469112143,-0.01829252392,0.04610322416,0.01829252392,3598.600,3330.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4787,47.869999,478700,478701,14.384,0,0,0.0012017182,-0.02208715491,-0.001073718886,-0.004017493688,0.0372440666,-0.01781555451,0.04928851128,0.01781555451,3588.600,3320.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4788,47.880001,478800,478801,14.3771,0,0,0.0012017182,-0.02188923582,-0.0009782443522,-0.003638494061,0.03834538162,-0.01730682515,0.05245246738,0.01730682515,3578.600,3310.000,5000.000,0
